nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
8.391663051583320510e+01
2.215341266258011643e+01
nan
nan
nan
nan
nan
2.215341266258012709e+01
8.391663051583323352e+01
nan
nan
1.841793174880495769e+02
1.032409928005104263e+02
7.096235176235377651e+01
5.633486088857788587e+01
5.201928733297793173e+01
5.633486088857788587e+01
7.096235176235377651e+01
1.032409928005104973e+02
1.841793174880495769e+02
nan
nan
2.526974823977963638e+02
1.603965662964677108e+02
1.236995903432659816e+02
1.070023590976265382e+02
1.020570038627029703e+02
1.070023590976265382e+02
1.236995903432659247e+02
1.603965662964681371e+02
2.526974823977964775e+02
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
4.900695037689565936e+01
nan
nan
nan
nan
nan
nan
nan
4.900695037689566647e+01
nan
nan
1.549064277174360313e+02
7.915940322584434341e+01
4.906323189275468621e+01
3.551194839418105431e+01
3.153104698161595110e+01
3.551194839418105431e+01
4.906323189275467200e+01
7.915940322584435762e+01
1.549064277174360598e+02
nan
nan
2.273433256213788809e+02
1.391467310804655995e+02
1.039920339223138654e+02
8.799779978509097589e+01
8.326351507507300198e+01
8.799779978509097589e+01
1.039920339223138654e+02
1.391467310804656847e+02
2.273433256213788809e+02
nan
nan
2.817224545704261232e+02
1.848216862117881760e+02
1.464569367199336511e+02
1.290245646482281359e+02
1.238625206951496978e+02
1.290245646482281359e+02
1.464569367199336511e+02
1.848216862117882613e+02
2.817224545704267484e+02
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
4.900695037689565936e+01
nan
nan
nan
nan
nan
nan
nan
4.900695037689566647e+01
nan
nan
1.439367727479065309e+02
7.020691118437127898e+01
4.098668394025942519e+01
2.787421584286592235e+01
2.403045784727144252e+01
2.787421584286592235e+01
4.098668394025942519e+01
7.020691118437129319e+01
1.439367727479065593e+02
nan
nan
2.129360880728278573e+02
1.271188010377999547e+02
9.288496392326135265e+01
7.732086867280183640e+01
7.271732822332640467e+01
7.732086867280183640e+01
9.288496392326135265e+01
1.271188010378000115e+02
2.129360880728279426e+02
nan
nan
2.666174562124728595e+02
1.720995594229629262e+02
1.345915179914520934e+02
1.175335658595283519e+02
1.124813387993085172e+02
1.175335658595283519e+02
1.345915179914517239e+02
1.720995594229630399e+02
2.666174562124729732e+02
nan
nan
3.096628673058821732e+02
2.084005935035947914e+02
1.685013809786069316e+02
1.504140872104708535e+02
1.450627274770649535e+02
1.504140872104708535e+02
1.685013809786069032e+02
2.084005935035948767e+02
3.096628673058822869e+02
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
8.391663051583320510e+01
2.215341266258011643e+01
nan
nan
nan
nan
nan
2.215341266258012709e+01
8.391663051583323352e+01
nan
nan
1.549064277174360313e+02
7.915940322584434341e+01
4.906323189275468621e+01
3.551194839418105431e+01
3.153104698161595110e+01
3.551194839418105431e+01
4.906323189275467200e+01
7.915940322584435762e+01
1.549064277174360598e+02
nan
nan
2.129360880728278573e+02
1.271188010377999547e+02
9.288496392326135265e+01
7.732086867280183640e+01
7.271732822332640467e+01
7.732086867280183640e+01
9.288496392326135265e+01
1.271188010378000115e+02
2.129360880728279426e+02
nan
nan
2.612067770573053167e+02
1.675479793317378778e+02
1.303525397052136725e+02
1.134328863767555191e+02
1.084215115439619268e+02
1.134328863767555191e+02
1.303525397052136441e+02
1.675479793317379631e+02
2.612067770573054304e+02
nan
nan
3.016746060461352386e+02
2.016544493780573077e+02
1.621883813168967094e+02
1.442840574568692489e+02
1.389852390927605086e+02
1.442840574568692489e+02
1.621883813168966810e+02
2.016544493780574214e+02
3.016746060461353522e+02
nan
nan
3.357699191422099148e+02
2.304650965002228986e+02
1.891725091472861493e+02
1.705051978978547993e+02
1.649889147665432461e+02
1.705051978978547993e+02
1.891725091472860925e+02
2.304650965002233534e+02
3.357699191422100853e+02
nan
nan
5.343000136337701989e+00
nan
nan
nan
nan
nan
nan
nan
5.343000136337703765e+00
nan
nan
1.734848133101577261e+01
nan
nan
nan
nan
nan
nan
nan
1.734848133101577972e+01
nan
nan
4.900695037689565936e+01
nan
nan
nan
nan
nan
nan
nan
4.900695037689566647e+01
nan
nan
9.167135095964879099e+01
2.825673087825605734e+01
3.726881508687803990e+00
nan
nan
nan
3.726881508687803990e+00
2.825673087825607865e+01
9.167135095964881941e+01
nan
nan
1.381841067403257455e+02
6.552993075997162009e+01
3.678292202124607968e+01
2.390877197806749166e+01
2.013959122061890383e+01
2.390877197806749166e+01
3.678292202124607257e+01
6.552993075997163430e+01
1.381841067403257739e+02
nan
nan
1.841793174880495769e+02
1.032409928005104263e+02
7.096235176235377651e+01
5.633486088857788587e+01
5.201928733297793173e+01
5.633486088857788587e+01
7.096235176235377651e+01
1.032409928005104973e+02
1.841793174880495769e+02
nan
nan
2.273433256213788809e+02
1.391467310804655995e+02
1.039920339223138654e+02
8.799779978509097589e+01
8.326351507507300198e+01
8.799779978509097589e+01
1.039920339223138654e+02
1.391467310804656847e+02
2.273433256213788809e+02
nan
nan
2.666174562124728595e+02
1.720995594229629262e+02
1.345915179914520934e+02
1.175335658595283519e+02
1.124813387993085172e+02
1.175335658595283519e+02
1.345915179914517239e+02
1.720995594229630399e+02
2.666174562124729732e+02
nan
nan
3.016746060461352386e+02
2.016544493780573077e+02
1.621883813168967094e+02
1.442840574568692489e+02
1.389852390927605086e+02
1.442840574568692489e+02
1.621883813168966810e+02
2.016544493780574214e+02
3.016746060461353522e+02
nan
nan
3.325970806597993601e+02
2.277826282884872455e+02
1.866579599838919137e+02
1.680599380497685047e+02
1.625632368421437377e+02
1.680599380497685047e+02
1.866579599838918284e+02
2.277826282884873592e+02
3.325970806597994738e+02
nan
nan
3.596788920901748838e+02
2.506809132541082477e+02
2.081301945629122940e+02
1.889477655931933384e+02
1.832867326211387251e+02
1.889477655931933384e+02
2.081301945629122656e+02
2.506809132541083045e+02
3.596788920901748838e+02
nan
